Address,Date,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Info
"10023",01/01/2017,41.1,47.2,44.5,22.2,41.38,,12.8,,231.67,0,4.17,,10,23.8,1020.7,"",40.775921,-73.982607,"10023, USA",""
"10023",01/02/2017,37.2,41.1,38.9,32.2,78.52,,15.1,36.7,65.5,0.2,45.83,,7.7,69.8,1030,"Mist, Light Drizzle, Rain, Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",01/03/2017,39,43.1,40.7,40,97.25,,17.3,32.2,85.62,0.6,62.5,,3.7,98.2,1011.3,"Mist, Light Drizzle, Rain, Heavy Rain, Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",01/04/2017,35,52.1,44,32.3,67.62,,20.7,41.3,270.17,0,20.83,,9.2,59.3,999.5,"Mist, Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",01/05/2017,26.9,34.1,30.4,9.5,41.14,,17.2,43.6,266.96,0,12.5,,10,27.7,1012.7,"",40.775921,-73.982607,"10023, USA",""
"10023",01/06/2017,26.1,33.3,29.5,15.5,57.84,,9.2,42.5,274.54,0.1,25,1.2,8.1,55.1,1017.8,"Light Snow, Mist, Fog, Smoke Or Haze, Snow",40.775921,-73.982607,"10023, USA",""
"10023",01/07/2017,20.1,25.2,22.1,12.8,69.64,,11.5,31.1,199.5,0.3,45.83,5.9,4.7,50.2,1023.2,"Light Snow, Mist, Fog, Smoke Or Haze, Snow",40.775921,-73.982607,"10023, USA",""
"10023",01/08/2017,17,24.4,20.1,4.4,50.84,,14.9,33.3,292.75,0,4.17,7.1,9.4,32.8,1026.6,"",40.775921,-73.982607,"10023, USA",""
"10023",01/09/2017,15.2,23.1,19.1,4.3,51.89,,11.5,48.3,264.08,0,12.5,5.9,10,19.6,1038.6,"",40.775921,-73.982607,"10023, USA",""
"10023",01/10/2017,21.9,44,31,19.9,63.76,,9.2,40.3,187.71,0,4.17,3.1,10,43.8,1033.4,"",40.775921,-73.982607,"10023, USA",""
"10023",01/11/2017,43.1,51.2,46.7,38.9,74.73,,13.9,44.7,216.5,0.4,41.67,1.2,8.9,46.9,1024.3,"Mist, Rain, Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",01/12/2017,46.1,65,58.2,50,75.31,,13.3,35.6,235.42,0.2,25,,9.4,64.8,1017.9,"Mist, Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",01/13/2017,32.2,62,46.4,29.7,53.7,,12.7,37.8,302.33,0,4.17,,10,13.1,1029.1,"",40.775921,-73.982607,"10023, USA",""
"10023",01/14/2017,28.2,33.2,30.8,19,63.46,,9.2,,146.38,0.1,25,1.2,7.4,45.8,1035.1,"Light Snow, Mist, Fog, Snow",40.775921,-73.982607,"10023, USA",""
"10023",01/15/2017,30,38.2,33.8,22.1,63.19,,9.1,,299.54,0,4.17,1.2,9.8,19.8,1027.2,"",40.775921,-73.982607,"10023, USA",""
"10023",01/16/2017,30,43.1,36.3,20.9,53.7,,11.3,45.9,201.27,0,25,,10,16.6,1029.3,"",40.775921,-73.982607,"10023, USA",""
"10023",01/17/2017,38.1,42.1,39.6,32.7,77.81,,8.3,,160.21,0.3,45.83,,5.5,96.9,1021,"Mist, Rain, Light Rain, Smoke Or Haze",40.775921,-73.982607,"10023, USA",""
"10023",01/18/2017,38.1,41.1,39.5,37.5,92.34,,9.7,,108.88,0.1,20.83,,7.5,98.5,1014.1,"Mist, Light Drizzle, Heavy Rain, Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",01/19/2017,39,48,42.6,34.4,73.1,,8.1,49.4,284.71,0,8.33,,10,70.5,1016.5,"",40.775921,-73.982607,"10023, USA",""
"10023",01/20/2017,39.9,44.9,41.7,34.2,75.57,,10.2,,104.17,0.1,20.83,,8.8,97.5,1014.9,"Mist, Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",01/21/2017,41.1,47.9,43.6,41.9,93.77,,8.6,,256.96,0,0,,4.7,84.4,1010.9,"Mist, Smoke Or Haze",40.775921,-73.982607,"10023, USA",""
"10023",01/22/2017,43.1,47.1,44.9,43.1,93.48,,16.3,33.3,112.58,0,8.33,,4.7,89.8,1007,"Mist, Fog, Light Rain, Smoke Or Haze",40.775921,-73.982607,"10023, USA",""
"10023",01/23/2017,35.9,44,39.6,34.3,81.6,,25.3,47.1,67.5,0.9,37.5,,8,98.3,1007,"Mist, Rain, Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",01/24/2017,35,38.1,36.4,34.9,94.35,,17.5,36.8,188.46,1.4,91.67,,5.3,98.2,994.6,"Mist, Rain, Heavy Rain, Light Rain, Smoke Or Haze",40.775921,-73.982607,"10023, USA",""
"10023",01/25/2017,37.2,51.1,43.1,30.3,60.86,,13.8,39.1,282.52,0,4.17,,10,38.6,1002.6,"Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",01/26/2017,43.1,53.9,48.2,33.5,57.32,,17.1,48.3,261.48,0,33.33,,9.8,75.6,997.2,"Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",01/27/2017,37.2,43.1,40.9,23.9,50.62,,17.2,41.4,272.79,0,8.33,,10,76.7,1002.8,"",40.775921,-73.982607,"10023, USA",""
"10023",01/28/2017,34.1,38.9,36.5,20.5,52.19,,17.9,31.1,263.88,0,0,,10,89.2,1004.9,"Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",01/29/2017,35.9,42.3,38.5,18.2,44.7,,12.7,43.6,256.12,0,12.5,,10,38.6,1005.9,"",40.775921,-73.982607,"10023, USA",""
"10023",01/30/2017,30.9,36,33.7,12.5,41.87,,11.4,40.3,283.5,0,33.33,,10,56.9,1009.1,"",40.775921,-73.982607,"10023, USA",""
"10023",01/31/2017,26.1,32.2,29.4,19.2,67.98,,9.2,49.4,166.57,0.1,25,1.2,7.1,82.1,1011.9,"Light Snow, Mist, Rain, Fog, Snow",40.775921,-73.982607,"10023, USA",""
"10023",02/01/2017,34.1,47.1,41.3,26.6,56.78,,16.8,33.3,258.71,0,4.17,1.2,9.6,56.4,1013.1,"Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",02/02/2017,33.2,44.9,38.5,20.8,49.92,,13.8,39.2,286.17,0,8.33,,10,43.3,1018.3,"",40.775921,-73.982607,"10023, USA",""
"10023",02/03/2017,26,33.2,29.8,9.2,41.64,,10.4,41.4,297.88,0,12.5,,10,27,1021.8,"Light Snow",40.775921,-73.982607,"10023, USA",""
"10023",02/04/2017,21.9,34.2,28.1,5.4,37.89,,13.9,39.1,276.25,0,8.33,,10,2.7,1026.3,"",40.775921,-73.982607,"10023, USA",""
"10023",02/05/2017,32.1,42.2,36.9,16.1,42.69,,12.6,29.8,244.88,0,0,,10,57,1016,"",40.775921,-73.982607,"10023, USA",""
"10023",02/06/2017,35.9,48,41.8,22.6,47.57,,12.7,50.6,259.92,0,12.5,,9.8,27.7,1017.5,"",40.775921,-73.982607,"10023, USA",""
"10023",02/07/2017,37.2,42.2,38.5,35.6,89.54,,12.9,,66.96,0.3,33.33,,4.4,79.1,1011.2,"Mist, Rain, Light Rain, Smoke Or Haze",40.775921,-73.982607,"10023, USA",""
"10023",02/08/2017,38.1,60.2,47.9,38.4,73.02,,8.1,43.6,204.21,0,29.17,,6.6,34.6,1003.3,"Mist, Fog, Light Rain, Smoke Or Haze",40.775921,-73.982607,"10023, USA",""
"10023",02/09/2017,19.2,44,29,18.8,68.04,,19.5,43.6,217.42,1.1,41.67,9.8,5.2,29.1,1004.7,"Blowing Or Drifting Snow, Heavy Snow, Mist, Light Snow, Rain, Fog, Light Rain, Smoke Or Haze, Snow",40.775921,-73.982607,"10023, USA",""
"10023",02/10/2017,19.1,32.1,25.6,8.7,48.63,,14.9,31.1,272.08,0,0,7.9,9.7,24.3,1021.7,"Light Snow, Rain",40.775921,-73.982607,"10023, USA",""
"10023",02/11/2017,30,47,39.6,23.6,53.16,,9.1,,167.88,0,12.5,5.9,10,43.9,1015.2,"",40.775921,-73.982607,"10023, USA",""
"10023",02/12/2017,30,38.9,33.6,29.8,86.58,,14.1,,123.67,0.5,58.33,2,6.1,78.4,1012.5,"Ice, Mist, Light Snow, Light Drizzle, Rain, Light Rain, Light Freezing Rain, Snow",40.775921,-73.982607,"10023, USA",""
"10023",02/13/2017,30.9,38.1,34.8,22.4,60.96,,23.9,56.4,298.92,0,12.5,1.2,10,63.9,1008.3,"Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",02/14/2017,28.2,39.9,34.1,20.3,56.86,,12.5,44.7,265.17,0,12.5,,10,8.7,1011.9,"",40.775921,-73.982607,"10023, USA",""
"10023",02/15/2017,35.9,46.3,39.9,29.4,66.36,,18.2,42.5,230.62,0,16.67,,9.4,45.4,998.2,"Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",02/16/2017,28.2,35.1,32.2,16.3,51.78,,14.9,40.3,298.71,0,8.33,,10,51.5,1002,"",40.775921,-73.982607,"10023, USA",""
"10023",02/17/2017,26.1,41.3,33.7,14.6,46.15,,13.8,44.7,293,0,4.17,,10,2,1010.4,"",40.775921,-73.982607,"10023, USA",""
"10023",02/18/2017,35.9,62.9,49.4,24.5,37.84,,13.8,,245.83,0,0,,10,0.9,1008,"",40.775921,-73.982607,"10023, USA",""
"10023",02/19/2017,55.1,65.1,59.3,32.1,36.09,,9.2,,283.42,0,0,,10,11.8,1009,"",40.775921,-73.982607,"10023, USA",""
"10023",02/20/2017,41.1,53.9,48.1,22.7,39.14,,14.9,,234.67,0,0,,10,0.3,1021.5,"",40.775921,-73.982607,"10023, USA",""
"10023",02/21/2017,35,46.2,40.8,22.1,48.41,,15,,119.88,0,0,,10,1.4,1025.8,"",40.775921,-73.982607,"10023, USA",""
"10023",02/22/2017,43.1,56.9,48.6,37,64.74,,8.1,45.9,227.83,0,0,,9.8,34.9,1015.4,"Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",02/23/2017,44,64.9,54.5,46.5,74.74,,9.2,,171.39,0,0,,8.4,26.1,1011.3,"Mist, Fog, Smoke Or Haze",40.775921,-73.982607,"10023, USA",""
"10023",02/24/2017,57.7,69.1,62.7,52.4,69.55,,11.2,35.6,195.5,0,0,,10,11.5,1012.2,"",40.775921,-73.982607,"10023, USA",""
"10023",02/25/2017,47.1,62,55.1,51.3,87.29,,12.7,40.3,181.04,0.4,12.5,,8.2,72,1004.9,"Lightning Without Thunder, Mist, Rain, Thunderstorm, Fog, Light Rain, Smoke Or Haze",40.775921,-73.982607,"10023, USA",""
"10023",02/26/2017,36,44.1,39.2,19,44.8,,14.9,34.4,293.79,0.4,12.5,,10,57.4,1015,"",40.775921,-73.982607,"10023, USA",""
"10023",02/27/2017,35,52.9,44.2,21.7,41.41,,13.2,32.2,242.08,0,4.17,,10,18,1028.1,"",40.775921,-73.982607,"10023, USA",""
"10023",02/28/2017,47,57.7,51.5,40.7,67.76,,10.4,,126.65,0,0,,9.7,77.5,1024.7,"Mist",40.775921,-73.982607,"10023, USA",""
"10023",03/01/2017,53.8,69.1,60.7,53.7,79.32,,12.8,45.9,220.46,0.1,12.5,,8.7,66.1,1004.2,"Lightning Without Thunder, Mist, Light Rain, Smoke Or Haze",40.775921,-73.982607,"10023, USA",""
"10023",03/02/2017,37.2,64.1,47.6,21.4,35.95,,26.5,53.9,286.38,0,4.17,,10,16,1006.6,"",40.775921,-73.982607,"10023, USA",""
"10023",03/03/2017,25.2,39,32.8,8.6,36.62,,14,42.5,295.58,0,0,,10,29.9,1023.5,"",40.775921,-73.982607,"10023, USA",""
"10023",03/04/2017,18,30,23.9,-0.3,35.17,,13.9,49.4,293.33,0,4.17,,10,32.9,1032.7,"",40.775921,-73.982607,"10023, USA",""
"10023",03/05/2017,14.2,36,24.7,-7,25.7,,13.2,33.3,222.38,0,0,,10,0.3,1035.7,"",40.775921,-73.982607,"10023, USA",""
"10023",03/06/2017,26.1,44,35.3,10,35.46,,12.8,35.6,127.21,0,0,,10,36.8,1032.3,"",40.775921,-73.982607,"10023, USA",""
"10023",03/07/2017,42.2,53.9,47.5,41,78.68,,8.1,31.1,155.83,0.1,16.67,,8.7,82.5,1024.1,"Mist, Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",03/08/2017,47.1,57.9,54.8,32.5,48.08,,14.8,37.8,252.96,0,12.5,,10,54.2,1013.8,"Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",03/09/2017,48.9,61.1,54.6,17.2,23.38,,21.2,42.5,267.71,0,12.5,,10,25.5,1013.9,"",40.775921,-73.982607,"10023, USA",""
"10023",03/10/2017,25.2,48,35.7,21.7,60.35,,13.9,40.3,200.96,0.3,33.33,2,7.3,69.4,1011.8,"Heavy Snow, Mist, Light Snow, Rain, Fog, Light Rain, Snow",40.775921,-73.982607,"10023, USA",""
"10023",03/11/2017,17.1,28.2,22.5,3.6,43.71,,15,43.1,296.54,0,0,1.2,10,58,1020.8,"",40.775921,-73.982607,"10023, USA",""
"10023",03/12/2017,19.2,29.2,24.2,2.8,39.55,,13.8,32.2,300.83,0,0,,10,12.7,1026.1,"",40.775921,-73.982607,"10023, USA",""
"10023",03/13/2017,20.1,35.1,26.8,6.3,42.4,,11.4,45.9,243,0,12.5,,10,15.2,1030.2,"",40.775921,-73.982607,"10023, USA",""
"10023",03/14/2017,23.2,30.9,28.9,24.5,84.3,,18.9,41.4,161.71,1.9,75,7.1,3.4,83.8,1002.6,"Ice, Blowing Or Drifting Snow, Light Snow, Mist, Rain, Fog, Light Rain, Snow",40.775921,-73.982607,"10023, USA",""
"10023",03/15/2017,20.1,26,23.3,9,54.12,,18.2,42,283.88,0,12.5,7.1,9.8,65.7,1002.9,"Light Snow",40.775921,-73.982607,"10023, USA",""
"10023",03/16/2017,24.2,39,31,9.7,41.82,,15.5,55.3,284.79,0,8.33,5.9,10,8.7,1014,"",40.775921,-73.982607,"10023, USA",""
"10023",03/17/2017,30,46.2,37.1,13.6,39.67,,11.4,56.4,276.33,0,4.17,5.1,10,3.9,1022.5,"",40.775921,-73.982607,"10023, USA",""
"10023",03/18/2017,34.1,39,35.8,24.4,65.51,,14.1,,94.83,0.1,20.83,3.9,8.8,69.9,1022.1,"Mist, Light Snow, Rain, Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",03/19/2017,34.1,47.1,39.8,21.2,50.61,,13.7,29.8,99.12,0,4.17,3.1,10,36.4,1021.1,"",40.775921,-73.982607,"10023, USA",""
"10023",03/20/2017,33.3,51.2,42.3,14.9,34.25,,10.2,47.2,297.71,0,8.33,2,10,25.1,1018.6,"",40.775921,-73.982607,"10023, USA",""
"10023",03/21/2017,43.1,57.9,49.5,25.2,38.72,,9.1,50.6,274.33,0,4.17,,10,61.5,1012.4,"",40.775921,-73.982607,"10023, USA",""
"10023",03/22/2017,25.2,51.2,36.3,7.6,30.65,,20.6,44.7,301.21,0,0,,10,8.2,1019.4,"",40.775921,-73.982607,"10023, USA",""
"10023",03/23/2017,23.2,42.3,32,1.7,29.68,,12.6,52.8,288.54,0,25,,10,0.2,1033.8,"",40.775921,-73.982607,"10023, USA",""
"10023",03/24/2017,37.1,56,45.2,24.2,43.56,,13.2,29.8,230.42,0,0,,10,48,1027.1,"Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",03/25/2017,44,60.9,52.8,37.8,57.96,,12.7,,131.5,0,4.17,,9.8,37.1,1022.1,"Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",03/26/2017,37.2,43.1,39.6,34,80.44,,14,,70.33,0.1,16.67,,8.6,98.1,1029.8,"Mist, Light Drizzle, Rain, Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",03/27/2017,38.1,52,43.8,41.2,90.79,,10.4,,75.79,0.3,33.33,,4.5,85.2,1019.1,"Mist, Light Drizzle, Rain, Fog, Light Rain, Smoke Or Haze",40.775921,-73.982607,"10023, USA",""
"10023",03/28/2017,41.1,47,43.4,41.9,94.74,,10.5,,63.42,0.7,58.33,,4.9,98.1,1013.8,"Mist, Rain, Heavy Rain, Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",03/29/2017,44,57.9,49.3,34,60.55,,16.1,44.7,230.83,0,29.17,,9.6,50.8,1017.6,"Mist",40.775921,-73.982607,"10023, USA",""
"10023",03/30/2017,38.1,51.1,44,23.9,45.42,,12.7,47.2,156.25,0,25,,10,34.5,1022.6,"Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",03/31/2017,38.1,44.9,39.7,36.9,90.62,,20.9,37.8,116.25,1.5,95.83,,4.4,98.1,1015,"Mist, Rain, Heavy Rain, Light Rain, Smoke Or Haze",40.775921,-73.982607,"10023, USA",""
"10023",04/01/2017,37.2,46.2,41.5,34.5,77.37,,26.4,39.2,179,0,16.67,,8.4,97.2,1009.5,"Mist, Light Drizzle, Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",04/02/2017,41.1,62,51.3,29.2,45.98,,10.3,33.3,303.5,0,4.17,,10,26.2,1018.4,"",40.775921,-73.982607,"10023, USA",""
"10023",04/03/2017,50,62.8,54.7,31.6,42.1,,11.5,50.6,213.52,0,16.67,,10,22.1,1017.4,"Squalls",40.775921,-73.982607,"10023, USA",""
"10023",04/04/2017,46.1,51.2,48.5,46.1,91.62,,12.1,29.8,85.58,1.3,45.83,,6.4,94.2,1004.3,"Mist, Light Drizzle, Rain, Heavy Rain, Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",04/05/2017,44.9,62.8,51.1,43.1,76.44,,10.4,49.4,128.5,0,4.17,,6.9,60,1011.9,"Mist, Fog, Smoke Or Haze",40.775921,-73.982607,"10023, USA",""
"10023",04/06/2017,41.1,52.1,44.7,41.7,89.52,,21,37.4,113.83,0.7,50,,6.8,81.7,1002.2,"Lightning Without Thunder, Mist, Rain, Thunderstorm, Heavy Rain, Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",04/07/2017,41.2,51.2,46.4,33.8,61.68,,17,51.7,265.38,0,8.33,,10,81.5,995.4,"Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",04/08/2017,39.9,56.1,47.2,21.8,38.53,,14.9,36.7,302.75,0,8.33,,10,35.2,1009.1,"",40.775921,-73.982607,"10023, USA",""
"10023",04/09/2017,44.9,65.9,53.8,24.8,33.08,,9.2,,244.38,0,0,,10,0.9,1019.8,"",40.775921,-73.982607,"10023, USA",""
"10023",04/10/2017,53.8,74,64.2,37.5,37.54,,12.5,39.1,219.67,0,8.33,,10,1.6,1020.8,"",40.775921,-73.982607,"10023, USA",""
"10023",04/11/2017,61.9,79.9,68.7,47.9,48.31,,11.2,43.6,186.3,0,4.17,,10,1.4,1019.3,"",40.775921,-73.982607,"10023, USA",""
"10023",04/12/2017,57.7,74.1,65.6,50,59.55,,8.1,51.7,147.75,0,16.67,,9.7,24.3,1020.3,"Rain, Light Rain, Smoke Or Haze",40.775921,-73.982607,"10023, USA",""
"10023",04/13/2017,48.9,64.2,56.2,30.5,39.15,,11.3,43.6,277.83,0,4.17,,10,3.6,1026.7,"",40.775921,-73.982607,"10023, USA",""
"10023",04/14/2017,48.9,64.9,56.1,27.4,33.64,,11.5,,150.54,0,4.17,,10,16.3,1028.4,"",40.775921,-73.982607,"10023, USA",""
"10023",04/15/2017,51.2,64.9,57.5,39.5,52.01,,9,37.8,204.33,0,0,,10,46.2,1025.9,"",40.775921,-73.982607,"10023, USA",""
"10023",04/16/2017,60.2,84.8,71.7,54.7,59.51,82.7,15.6,46,253.12,0,8.33,,9.7,29.5,1013.1,"Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",04/17/2017,62,74,67.9,42.1,44.03,,13.3,42.5,294.54,0,12.5,,10,20.2,1014.2,"Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",04/18/2017,48.9,65.8,55.7,33.6,44.6,,13.9,,174.46,0,4.17,,10,0.7,1027.2,"",40.775921,-73.982607,"10023, USA",""
"10023",04/19/2017,44.9,52.1,48.1,39,70.85,,13.2,,149.92,0,0,,10,89.6,1030.6,"Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",04/20/2017,50.1,65,55.8,48.7,77.9,,10.3,40.3,100.35,0.2,29.17,,7.7,87.6,1019.2,"Mist, Rain, Light Rain, Smoke Or Haze",40.775921,-73.982607,"10023, USA",""
"10023",04/21/2017,48,55.1,50.4,47.8,90.82,,10.4,,72.71,0.3,16.67,,7.6,98.2,1014.3,"Mist, Fog, Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",04/22/2017,48,56,52.3,47.6,84.71,,9.3,,145.26,0.1,29.17,,8.6,97.9,1013.7,"Mist, Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",04/23/2017,46.2,65,53.7,37.2,55.27,,9.2,47.2,179.21,0,8.33,,10,5.3,1018.7,"",40.775921,-73.982607,"10023, USA",""
"10023",04/24/2017,47.9,60.1,54.4,42.2,63.88,,9.2,,95.25,0,4.17,,9.8,43.5,1020.6,"",40.775921,-73.982607,"10023, USA",""
"10023",04/25/2017,48.9,53.9,51.5,49.4,92.44,,24.7,39,70.79,0.9,45.83,,7.1,96.1,1016.7,"Mist, Rain, Heavy Rain, Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",04/26/2017,52.1,59.1,56.4,55,95.12,,11.6,31.1,71.83,0.3,37.5,,5.5,98.2,1008.5,"Mist, Light Drizzle, Rain, Light Rain",40.775921,-73.982607,"10023, USA",""
"10023",04/27/2017,56.9,68.1,61.4,57.8,88.85,,10.2,29.8,162.33,0,16.67,,4.1,90.8,1011.8,"Mist, Light Drizzle, Fog, Light Rain, Smoke Or Haze",40.775921,-73.982607,"10023, USA",""
"10023",04/28/2017,56,83,69.4,53.9,65.11,81.7,9.7,42.5,158.82,0,16.67,,5.8,40.8,1014.3,"Mist, Fog, Light Rain, Smoke Or Haze",40.775921,-73.982607,"10023, USA",""
